U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Ustack (V);I (A);J (A/cm2)
0.709;0.705;0.705;0.706;0.7;3.525;53.153;0.53153
0.71;0.706;0.706;0.706;0.7;3.528;53.123;0.53123
0.709;0.705;0.706;0.706;0.7;3.526;53.099;0.53099
0.71;0.706;0.706;0.706;0.7;3.528;53.065;0.53065
0.71;0.706;0.705;0.706;0.7;3.527;53.035;0.53035
0.71;0.706;0.706;0.706;0.7;3.528;53.006;0.53006
0.71;0.706;0.705;0.706;0.7;3.527;53.006;0.53006
0.71;0.706;0.706;0.706;0.7;3.528;52.977;0.52977
0.71;0.706;0.706;0.706;0.701;3.529;52.967;0.52967
0.71;0.706;0.706;0.706;0.7;3.528;52.957;0.52957
0.71;0.706;0.706;0.706;0.701;3.529;52.923;0.52923
0.71;0.706;0.705;0.706;0.7;3.527;52.894;0.52894
0.71;0.706;0.706;0.707;0.701;3.53;52.869;0.52869
0.71;0.706;0.705;0.706;0.7;3.527;52.869;0.52869
0.71;0.706;0.706;0.707;0.701;3.53;52.869;0.52869
0.71;0.706;0.706;0.706;0.701;3.529;52.855;0.52855
0.71;0.706;0.706;0.707;0.701;3.53;52.791;0.52791
0.71;0.706;0.706;0.706;0.701;3.529;52.772;0.52772
0.711;0.707;0.706;0.707;0.701;3.532;52.772;0.52772
0.71;0.706;0.706;0.706;0.7;3.528;52.772;0.52772
0.71;0.707;0.706;0.707;0.701;3.531;52.742;0.52742
0.71;0.706;0.706;0.706;0.701;3.529;52.684;0.52684
0.711;0.707;0.707;0.707;0.701;3.533;52.674;0.52674
0.71;0.706;0.706;0.706;0.701;3.529;52.674;0.52674
0.711;0.707;0.707;0.707;0.701;3.533;52.679;0.52679
0.71;0.706;0.706;0.707;0.701;3.53;52.65;0.5265
0.711;0.707;0.707;0.707;0.701;3.533;52.581;0.52581
0.71;0.707;0.706;0.707;0.701;3.531;52.576;0.52576
0.711;0.707;0.707;0.707;0.701;3.533;52.576;0.52576
0.71;0.707;0.707;0.707;0.701;3.532;52.576;0.52576
0.711;0.707;0.707;0.707;0.701;3.533;52.552;0.52552
0.711;0.707;0.707;0.707;0.701;3.533;52.532;0.52532
0.711;0.707;0.707;0.707;0.702;3.534;52.508;0.52508
0.71;0.707;0.707;0.707;0.701;3.532;52.484;0.52484
0.711;0.707;0.707;0.707;0.702;3.534;52.454;0.52454
0.711;0.707;0.707;0.707;0.702;3.534;52.41;0.5241
0.711;0.707;0.707;0.707;0.701;3.533;52.41;0.5241
0.711;0.707;0.707;0.707;0.702;3.534;52.396;0.52396
0.711;0.707;0.707;0.707;0.702;3.534;52.357;0.52357
0.711;0.708;0.707;0.708;0.702;3.536;52.318;0.52318
0.711;0.707;0.707;0.707;0.702;3.534;52.308;0.52308
0.711;0.708;0.707;0.707;0.702;3.535;52.322;0.52322
0.711;0.707;0.707;0.707;0.702;3.534;52.298;0.52298
0.711;0.708;0.708;0.708;0.702;3.537;52.264;0.52264
0.711;0.707;0.707;0.707;0.702;3.534;52.23;0.5223
0.712;0.708;0.708;0.708;0.702;3.538;52.195;0.52195
0.711;0.707;0.707;0.707;0.702;3.534;52.186;0.52186
0.712;0.708;0.708;0.708;0.703;3.539;52.181;0.52181
0.711;0.708;0.707;0.708;0.702;3.536;52.171;0.52171
0.712;0.708;0.708;0.708;0.703;3.539;52.142;0.52142
0.711;0.707;0.707;0.707;0.702;3.534;52.103;0.52103
0.712;0.708;0.708;0.708;0.703;3.539;52.093;0.52093
0.711;0.708;0.707;0.707;0.702;3.535;52.083;0.52083
0.712;0.708;0.708;0.708;0.703;3.539;52.078;0.52078
0.712;0.707;0.707;0.708;0.702;3.536;52.064;0.52064
0.712;0.708;0.708;0.708;0.703;3.539;51.995;0.51995
0.711;0.708;0.708;0.708;0.703;3.538;51.99;0.5199
0.712;0.708;0.708;0.708;0.703;3.539;51.995;0.51995
0.712;0.708;0.708;0.708;0.703;3.539;51.951;0.51951
0.712;0.708;0.708;0.708;0.703;3.539;51.898;0.51898
0.712;0.708;0.708;0.708;0.703;3.539;51.898;0.51898
0.712;0.708;0.708;0.708;0.703;3.539;51.902;0.51902
0.712;0.708;0.708;0.708;0.703;3.539;51.898;0.51898
0.712;0.708;0.708;0.709;0.703;3.54;51.878;0.51878
0.712;0.708;0.708;0.708;0.703;3.539;51.849;0.51849
0.712;0.708;0.708;0.708;0.703;3.539;51.795;0.51795
0.712;0.708;0.708;0.708;0.703;3.539;51.79;0.5179
0.712;0.708;0.708;0.708;0.703;3.539;51.79;0.5179
0.712;0.708;0.708;0.709;0.703;3.54;51.78;0.5178
0.712;0.708;0.708;0.708;0.703;3.539;51.756;0.51756
0.712;0.708;0.709;0.709;0.704;3.542;51.707;0.51707
0.712;0.708;0.708;0.709;0.703;3.54;51.707;0.51707
0.712;0.708;0.708;0.709;0.703;3.54;51.702;0.51702
0.713;0.708;0.708;0.709;0.703;3.541;51.648;0.51648
0.713;0.708;0.709;0.709;0.704;3.543;51.6;0.516
0.713;0.708;0.708;0.709;0.703;3.541;51.6;0.516
0.713;0.708;0.708;0.709;0.703;3.541;51.6;0.516
0.713;0.708;0.709;0.709;0.703;3.542;51.595;0.51595
0.713;0.708;0.709;0.709;0.704;3.543;51.561;0.51561
0.713;0.708;0.708;0.709;0.703;3.541;51.551;0.51551
0.713;0.709;0.709;0.709;0.704;3.544;51.507;0.51507
0.713;0.708;0.708;0.709;0.704;3.542;51.512;0.51512
0.713;0.709;0.709;0.709;0.704;3.544;51.502;0.51502
0.713;0.709;0.709;0.709;0.704;3.544;51.478;0.51478
0.714;0.709;0.709;0.709;0.704;3.545;51.463;0.51463
0.714;0.709;0.709;0.709;0.704;3.545;51.394;0.51394
0.714;0.709;0.709;0.709;0.704;3.545;51.39;0.5139
0.713;0.709;0.709;0.709;0.704;3.544;51.375;0.51375
0.713;0.709;0.709;0.709;0.704;3.544;51.36;0.5136
0.713;0.709;0.709;0.709;0.704;3.544;51.346;0.51346
0.714;0.709;0.709;0.709;0.704;3.545;51.307;0.51307
0.713;0.709;0.709;0.709;0.704;3.544;51.292;0.51292
0.713;0.709;0.709;0.71;0.705;3.546;51.258;0.51258
0.713;0.709;0.709;0.709;0.704;3.544;51.267;0.51267
0.714;0.709;0.71;0.71;0.705;3.548;51.228;0.51228
0.713;0.709;0.709;0.709;0.704;3.544;51.214;0.51214
0.714;0.709;0.71;0.71;0.705;3.548;51.194;0.51194
0.713;0.709;0.709;0.709;0.704;3.544;51.175;0.51175
0.714;0.709;0.71;0.71;0.705;3.548;51.165;0.51165
0.713;0.709;0.709;0.709;0.704;3.544;51.16;0.5116
0.714;0.709;0.71;0.71;0.705;3.548;51.111;0.51111
0.714;0.709;0.71;0.71;0.705;3.548;51.062;0.51062
0.714;0.71;0.71;0.71;0.705;3.549;51.067;0.51067
0.713;0.709;0.71;0.709;0.704;3.545;51.033;0.51033
0.714;0.71;0.71;0.711;0.705;3.55;51.014;0.51014
0.714;0.709;0.71;0.71;0.705;3.548;51.014;0.51014
0.714;0.71;0.71;0.71;0.705;3.549;51.009;0.51009
0.714;0.709;0.71;0.71;0.705;3.548;50.965;0.50965
0.714;0.71;0.71;0.71;0.705;3.549;50.974;0.50974
0.714;0.71;0.71;0.71;0.705;3.549;50.94;0.5094
0.714;0.71;0.71;0.71;0.705;3.549;50.891;0.50891
0.715;0.71;0.711;0.711;0.705;3.552;50.872;0.50872
0.714;0.71;0.71;0.71;0.705;3.549;50.867;0.50867
0.715;0.71;0.71;0.711;0.705;3.551;50.843;0.50843
0.714;0.71;0.71;0.71;0.705;3.549;50.847;0.50847
0.715;0.71;0.711;0.711;0.706;3.553;50.818;0.50818
0.714;0.71;0.71;0.71;0.706;3.55;50.808;0.50808
0.715;0.71;0.711;0.711;0.706;3.553;50.755;0.50755
0.715;0.71;0.71;0.71;0.706;3.551;50.755;0.50755
0.715;0.71;0.711;0.711;0.706;3.553;50.72;0.5072
0.715;0.71;0.711;0.711;0.706;3.553;50.711;0.50711
0.715;0.71;0.711;0.711;0.706;3.553;50.667;0.50667
0.715;0.71;0.711;0.711;0.706;3.553;50.652;0.50652
0.715;0.71;0.71;0.71;0.706;3.551;50.647;0.50647
0.715;0.71;0.711;0.711;0.706;3.553;50.628;0.50628
0.715;0.71;0.711;0.711;0.706;3.553;50.603;0.50603
0.715;0.71;0.711;0.711;0.706;3.553;50.559;0.50559
0.715;0.71;0.71;0.71;0.706;3.551;50.559;0.50559
0.716;0.711;0.711;0.711;0.706;3.555;50.545;0.50545
0.715;0.71;0.71;0.711;0.706;3.552;50.559;0.50559
0.716;0.711;0.711;0.711;0.706;3.555;50.496;0.50496
0.715;0.71;0.711;0.71;0.706;3.552;50.452;0.50452
0.716;0.711;0.711;0.711;0.706;3.555;50.452;0.50452
0.715;0.71;0.711;0.711;0.706;3.553;50.437;0.50437
0.716;0.711;0.711;0.711;0.706;3.555;50.427;0.50427
0.715;0.71;0.711;0.711;0.706;3.553;50.427;0.50427
0.716;0.711;0.711;0.711;0.706;3.555;50.413;0.50413
0.715;0.71;0.711;0.711;0.706;3.553;50.364;0.50364
0.716;0.711;0.711;0.711;0.706;3.555;50.364;0.50364
0.715;0.71;0.711;0.711;0.706;3.553;50.34;0.5034
0.716;0.711;0.712;0.712;0.707;3.558;50.34;0.5034
0.716;0.711;0.711;0.711;0.706;3.555;50.33;0.5033
0.716;0.711;0.711;0.711;0.706;3.555;50.31;0.5031
0.716;0.711;0.711;0.711;0.706;3.555;50.32;0.5032
0.716;0.711;0.712;0.712;0.706;3.557;50.296;0.50296
0.716;0.711;0.712;0.711;0.707;3.557;50.237;0.50237
0.716;0.711;0.712;0.711;0.707;3.557;50.217;0.50217
0.716;0.711;0.712;0.712;0.707;3.558;50.203;0.50203
0.716;0.711;0.712;0.712;0.707;3.558;50.193;0.50193
0.716;0.711;0.712;0.712;0.707;3.558;50.154;0.50154
0.716;0.711;0.712;0.712;0.707;3.558;50.139;0.50139
0.716;0.712;0.712;0.712;0.707;3.559;50.12;0.5012
0.716;0.711;0.712;0.712;0.707;3.558;50.095;0.50095
0.716;0.712;0.712;0.712;0.707;3.559;50.09;0.5009
0.716;0.711;0.712;0.712;0.707;3.558;50.042;0.50042
0.716;0.712;0.712;0.712;0.707;3.559;50.032;0.50032
0.716;0.711;0.712;0.712;0.707;3.558;50.027;0.50027
0.716;0.712;0.713;0.712;0.707;3.56;50.012;0.50012
0.716;0.711;0.713;0.712;0.707;3.559;49.968;0.49968
0.716;0.712;0.713;0.712;0.707;3.56;49.939;0.49939
0.716;0.712;0.713;0.712;0.707;3.56;49.949;0.49949
0.716;0.712;0.713;0.712;0.707;3.56;49.939;0.49939
0.716;0.711;0.713;0.712;0.707;3.559;49.895;0.49895
0.716;0.712;0.713;0.712;0.707;3.56;49.9;0.499
0.716;0.711;0.713;0.712;0.707;3.559;49.846;0.49846
0.717;0.712;0.713;0.713;0.707;3.562;49.841;0.49841
0.716;0.712;0.713;0.712;0.707;3.56;49.822;0.49822
0.717;0.712;0.713;0.712;0.708;3.562;49.812;0.49812
0.716;0.712;0.713;0.712;0.707;3.56;49.793;0.49793
0.717;0.712;0.714;0.713;0.708;3.564;49.749;0.49749
0.716;0.711;0.713;0.712;0.707;3.559;49.749;0.49749
0.717;0.712;0.713;0.713;0.707;3.562;49.739;0.49739
0.716;0.711;0.713;0.712;0.707;3.559;49.705;0.49705
0.717;0.712;0.714;0.713;0.708;3.564;49.651;0.49651
0.716;0.712;0.713;0.712;0.707;3.56;49.651;0.49651
0.717;0.712;0.714;0.713;0.708;3.564;49.646;0.49646
0.717;0.712;0.713;0.713;0.707;3.562;49.641;0.49641
0.717;0.713;0.714;0.713;0.708;3.565;49.592;0.49592
0.717;0.712;0.713;0.713;0.708;3.563;49.548;0.49548
0.717;0.713;0.714;0.713;0.708;3.565;49.553;0.49553
0.717;0.712;0.713;0.713;0.708;3.563;49.553;0.49553
0.717;0.713;0.714;0.713;0.708;3.565;49.543;0.49543
0.717;0.712;0.713;0.713;0.708;3.563;49.495;0.49495
0.717;0.713;0.714;0.713;0.708;3.565;49.451;0.49451
0.717;0.712;0.714;0.713;0.708;3.564;49.46;0.4946
0.717;0.713;0.714;0.713;0.708;3.565;49.456;0.49456
0.717;0.712;0.713;0.713;0.708;3.563;49.436;0.49436
0.718;0.713;0.714;0.713;0.708;3.566;49.416;0.49416
0.717;0.713;0.714;0.713;0.708;3.565;49.397;0.49397
0.717;0.713;0.714;0.713;0.708;3.565;49.353;0.49353
0.718;0.713;0.714;0.714;0.709;3.568;49.348;0.49348
0.718;0.713;0.714;0.713;0.708;3.566;49.329;0.49329
0.718;0.713;0.714;0.714;0.708;3.567;49.28;0.4928
0.718;0.713;0.714;0.713;0.708;3.566;49.255;0.49255
0.718;0.713;0.715;0.714;0.709;3.569;49.255;0.49255
0.717;0.713;0.714;0.713;0.708;3.565;49.255;0.49255
0.718;0.713;0.715;0.714;0.709;3.569;49.246;0.49246
0.718;0.713;0.714;0.713;0.708;3.566;49.192;0.49192
0.718;0.713;0.715;0.714;0.709;3.569;49.158;0.49158
0.718;0.713;0.714;0.713;0.708;3.566;49.158;0.49158
0.718;0.713;0.715;0.714;0.709;3.569;49.163;0.49163
0.718;0.713;0.714;0.714;0.709;3.568;49.158;0.49158
0.718;0.713;0.715;0.714;0.709;3.569;49.104;0.49104
0.718;0.713;0.715;0.714;0.709;3.569;49.06;0.4906
0.718;0.714;0.715;0.714;0.709;3.57;49.055;0.49055
0.719;0.714;0.715;0.714;0.709;3.571;49.011;0.49011
0.718;0.714;0.714;0.714;0.709;3.569;48.996;0.48996
0.718;0.714;0.715;0.714;0.709;3.57;48.987;0.48987
0.718;0.713;0.714;0.714;0.709;3.568;48.967;0.48967
0.719;0.714;0.715;0.714;0.71;3.572;48.953;0.48953
0.718;0.714;0.715;0.714;0.709;3.57;48.918;0.48918
0.719;0.714;0.715;0.714;0.709;3.571;48.889;0.48889
0.718;0.714;0.714;0.714;0.709;3.569;48.865;0.48865
0.719;0.714;0.715;0.714;0.709;3.571;48.869;0.48869
0.719;0.714;0.715;0.714;0.709;3.571;48.865;0.48865
0.719;0.714;0.715;0.714;0.71;3.572;48.796;0.48796
0.719;0.714;0.715;0.714;0.709;3.571;48.806;0.48806
0.719;0.714;0.715;0.715;0.709;3.572;48.811;0.48811
0.719;0.714;0.715;0.714;0.709;3.571;48.777;0.48777
0.719;0.714;0.715;0.715;0.71;3.573;48.757;0.48757
0.719;0.714;0.715;0.714;0.709;3.571;48.708;0.48708
0.719;0.714;0.716;0.715;0.71;3.574;48.708;0.48708
0.719;0.714;0.715;0.714;0.71;3.572;48.694;0.48694
0.719;0.714;0.716;0.715;0.71;3.574;48.664;0.48664
0.719;0.714;0.715;0.714;0.71;3.572;48.645;0.48645
0.719;0.714;0.716;0.715;0.71;3.574;48.601;0.48601
0.719;0.714;0.715;0.715;0.71;3.573;48.596;0.48596
0.719;0.714;0.716;0.715;0.71;3.574;48.586;0.48586
0.719;0.714;0.715;0.715;0.71;3.573;48.576;0.48576
0.72;0.715;0.716;0.715;0.71;3.576;48.557;0.48557
0.719;0.714;0.715;0.715;0.71;3.573;48.498;0.48498
0.72;0.715;0.716;0.715;0.71;3.576;48.489;0.48489
0.719;0.714;0.715;0.715;0.71;3.573;48.484;0.48484
0.72;0.715;0.716;0.715;0.71;3.576;48.474;0.48474
0.719;0.714;0.716;0.715;0.71;3.574;48.445;0.48445
0.72;0.715;0.716;0.716;0.71;3.577;48.391;0.48391
0.719;0.714;0.715;0.715;0.71;3.573;48.391;0.48391
0.72;0.715;0.716;0.716;0.711;3.578;48.386;0.48386
0.719;0.715;0.716;0.715;0.71;3.575;48.362;0.48362
0.72;0.715;0.716;0.716;0.711;3.578;48.342;0.48342
0.72;0.715;0.716;0.715;0.71;3.576;48.303;0.48303
0.72;0.715;0.716;0.715;0.711;3.577;48.318;0.48318
0.72;0.715;0.716;0.715;0.71;3.576;48.283;0.48283
0.72;0.715;0.716;0.716;0.711;3.578;48.298;0.48298
0.72;0.715;0.716;0.715;0.711;3.577;48.235;0.48235
0.72;0.715;0.716;0.716;0.711;3.578;48.205;0.48205
0.72;0.715;0.716;0.716;0.711;3.578;48.21;0.4821
0.72;0.715;0.716;0.715;0.711;3.577;48.191;0.48191
0.72;0.715;0.716;0.716;0.711;3.578;48.195;0.48195
0.72;0.715;0.716;0.715;0.711;3.577;48.156;0.48156
0.721;0.716;0.717;0.716;0.711;3.581;48.093;0.48093
0.72;0.715;0.716;0.715;0.711;3.577;48.103;0.48103
0.721;0.716;0.716;0.716;0.711;3.58;48.083;0.48083
0.72;0.715;0.716;0.716;0.711;3.578;48.093;0.48093
0.721;0.716;0.717;0.716;0.711;3.581;48.044;0.48044
0.72;0.715;0.717;0.716;0.711;3.579;47.99;0.4799
0.721;0.716;0.717;0.716;0.711;3.581;47.995;0.47995
0.72;0.716;0.717;0.716;0.711;3.58;48;0.48
0.721;0.716;0.717;0.716;0.711;3.581;47.985;0.47985
0.72;0.716;0.717;0.716;0.711;3.58;47.927;0.47927
0.721;0.716;0.717;0.717;0.712;3.583;47.902;0.47902
0.72;0.716;0.717;0.716;0.711;3.58;47.907;0.47907
0.721;0.716;0.717;0.717;0.712;3.583;47.893;0.47893
0.72;0.715;0.717;0.716;0.711;3.579;47.863;0.47863
0.721;0.717;0.717;0.717;0.712;3.584;47.854;0.47854
0.721;0.716;0.717;0.716;0.711;3.581;47.79;0.4779
0.721;0.716;0.717;0.717;0.712;3.583;47.795;0.47795
0.721;0.716;0.717;0.717;0.712;3.583;47.795;0.47795
0.721;0.716;0.717;0.717;0.712;3.583;47.79;0.4779
0.721;0.717;0.717;0.717;0.712;3.584;47.746;0.47746
0.721;0.716;0.717;0.717;0.712;3.583;47.707;0.47707
0.721;0.717;0.717;0.717;0.712;3.584;47.697;0.47697
0.721;0.716;0.717;0.717;0.712;3.583;47.678;0.47678
0.721;0.717;0.717;0.717;0.712;3.584;47.673;0.47673
0.721;0.716;0.717;0.716;0.712;3.582;47.688;0.47688
0.721;0.717;0.717;0.717;0.712;3.584;47.644;0.47644
0.721;0.716;0.717;0.717;0.712;3.583;47.6;0.476
0.722;0.717;0.718;0.717;0.712;3.586;47.58;0.4758
0.721;0.716;0.717;0.717;0.712;3.583;47.57;0.4757
0.721;0.717;0.718;0.717;0.713;3.586;47.565;0.47565
0.721;0.717;0.717;0.717;0.712;3.584;47.565;0.47565
0.722;0.717;0.718;0.717;0.713;3.587;47.497;0.47497
0.721;0.717;0.717;0.717;0.712;3.584;47.473;0.47473
0.722;0.717;0.718;0.718;0.713;3.588;47.458;0.47458
0.721;0.716;0.718;0.717;0.712;3.584;47.453;0.47453
0.722;0.717;0.718;0.718;0.713;3.588;47.414;0.47414
0.722;0.717;0.718;0.717;0.713;3.587;47.399;0.47399
0.722;0.717;0.718;0.718;0.713;3.588;47.39;0.4739
0.722;0.717;0.718;0.718;0.713;3.588;47.38;0.4738
0.722;0.717;0.718;0.718;0.713;3.588;47.36;0.4736
0.722;0.717;0.718;0.718;0.713;3.588;47.346;0.47346
0.722;0.717;0.718;0.717;0.713;3.587;47.302;0.47302
0.722;0.717;0.718;0.718;0.713;3.588;47.263;0.47263
0.722;0.717;0.718;0.718;0.713;3.588;47.263;0.47263
0.722;0.717;0.718;0.718;0.713;3.588;47.253;0.47253
0.722;0.717;0.718;0.718;0.713;3.588;47.209;0.47209
0.722;0.717;0.718;0.718;0.713;3.588;47.204;0.47204
0.722;0.718;0.718;0.718;0.713;3.589;47.17;0.4717
0.722;0.717;0.718;0.718;0.713;3.588;47.15;0.4715
0.722;0.718;0.719;0.718;0.714;3.591;47.136;0.47136
0.722;0.718;0.718;0.718;0.714;3.59;47.106;0.47106
0.722;0.718;0.718;0.718;0.713;3.589;47.101;0.47101
0.722;0.718;0.719;0.718;0.714;3.591;47.058;0.47058
0.722;0.718;0.719;0.718;0.713;3.59;47.043;0.47043
0.722;0.718;0.719;0.718;0.713;3.59;47.067;0.47067
0.722;0.718;0.719;0.718;0.713;3.59;47.033;0.47033
0.723;0.718;0.719;0.718;0.714;3.592;47.004;0.47004
0.722;0.718;0.719;0.718;0.713;3.59;46.999;0.46999
0.723;0.718;0.719;0.718;0.714;3.592;46.974;0.46974
0.723;0.718;0.719;0.718;0.714;3.592;46.931;0.46931
0.723;0.718;0.719;0.719;0.714;3.593;46.916;0.46916
0.723;0.718;0.719;0.718;0.714;3.592;46.906;0.46906
0.723;0.718;0.719;0.719;0.714;3.593;46.901;0.46901
0.723;0.718;0.719;0.719;0.714;3.593;46.828;0.46828
0.723;0.718;0.719;0.718;0.714;3.592;46.813;0.46813
0.723;0.718;0.72;0.718;0.714;3.593;46.808;0.46808
0.723;0.718;0.72;0.718;0.714;3.593;46.794;0.46794
0.723;0.718;0.72;0.719;0.714;3.594;46.75;0.4675
0.723;0.718;0.72;0.719;0.714;3.594;46.76;0.4676
0.723;0.718;0.719;0.718;0.714;3.592;46.725;0.46725
0.723;0.718;0.72;0.719;0.714;3.594;46.716;0.46716
0.723;0.718;0.72;0.719;0.714;3.594;46.696;0.46696
0.723;0.719;0.72;0.719;0.715;3.596;46.657;0.46657
0.723;0.718;0.72;0.719;0.715;3.595;46.628;0.46628
0.723;0.719;0.72;0.719;0.715;3.596;46.618;0.46618
0.723;0.718;0.72;0.719;0.714;3.594;46.608;0.46608
0.723;0.719;0.72;0.719;0.715;3.596;46.618;0.46618
0.723;0.719;0.72;0.719;0.714;3.595;46.594;0.46594
0.723;0.719;0.72;0.719;0.714;3.595;46.525;0.46525
0.724;0.719;0.72;0.719;0.715;3.597;46.52;0.4652
0.723;0.719;0.72;0.719;0.714;3.595;46.511;0.46511
0.723;0.719;0.72;0.719;0.715;3.596;46.52;0.4652
0.723;0.719;0.72;0.719;0.715;3.596;46.496;0.46496
0.723;0.719;0.721;0.719;0.715;3.597;46.442;0.46442
0.723;0.719;0.721;0.719;0.715;3.597;46.403;0.46403
0.723;0.719;0.721;0.72;0.715;3.598;46.413;0.46413
0.723;0.719;0.72;0.719;0.715;3.596;46.423;0.46423
0.723;0.719;0.721;0.72;0.715;3.598;46.393;0.46393
0.723;0.719;0.721;0.719;0.715;3.597;46.335;0.46335
0.724;0.719;0.721;0.72;0.716;3.6;46.32;0.4632
0.723;0.719;0.721;0.72;0.715;3.598;46.32;0.4632
0.724;0.719;0.721;0.72;0.716;3.6;46.301;0.46301
0.723;0.719;0.721;0.719;0.715;3.597;46.252;0.46252
0.724;0.719;0.721;0.72;0.716;3.6;46.242;0.46242
0.724;0.719;0.72;0.72;0.715;3.598;46.242;0.46242
0.724;0.719;0.721;0.72;0.716;3.6;46.217;0.46217
0.723;0.719;0.721;0.72;0.715;3.598;46.217;0.46217
0.724;0.72;0.722;0.72;0.716;3.602;46.188;0.46188
0.724;0.719;0.721;0.72;0.715;3.599;46.139;0.46139
0.724;0.719;0.722;0.72;0.716;3.601;46.115;0.46115
0.724;0.719;0.721;0.72;0.715;3.599;46.13;0.4613
0.724;0.719;0.722;0.72;0.716;3.601;46.11;0.4611
0.724;0.719;0.721;0.719;0.715;3.598;46.042;0.46042
0.724;0.719;0.722;0.721;0.716;3.602;46.051;0.46051
0.724;0.719;0.721;0.72;0.716;3.6;46.027;0.46027
0.724;0.72;0.722;0.72;0.716;3.602;46.017;0.46017
0.724;0.719;0.722;0.72;0.716;3.601;45.988;0.45988
0.724;0.72;0.722;0.72;0.716;3.602;45.944;0.45944
0.724;0.72;0.722;0.72;0.716;3.602;45.939;0.45939
0.724;0.72;0.722;0.72;0.716;3.602;45.934;0.45934
0.724;0.72;0.722;0.72;0.716;3.602;45.934;0.45934
0.724;0.719;0.722;0.72;0.716;3.601;45.92;0.4592
0.724;0.72;0.722;0.72;0.716;3.602;45.88;0.4588
0.724;0.72;0.722;0.721;0.716;3.603;45.832;0.45832
0.725;0.72;0.722;0.721;0.716;3.604;45.807;0.45807
0.724;0.72;0.722;0.72;0.716;3.602;45.807;0.45807
0.725;0.72;0.722;0.721;0.716;3.604;45.802;0.45802
0.724;0.72;0.722;0.721;0.716;3.603;45.802;0.45802
0.725;0.72;0.722;0.721;0.716;3.604;45.739;0.45739
0.725;0.72;0.722;0.721;0.716;3.604;45.744;0.45744
0.725;0.72;0.723;0.721;0.717;3.606;45.719;0.45719
0.725;0.72;0.722;0.721;0.717;3.605;45.68;0.4568
0.725;0.72;0.723;0.721;0.717;3.606;45.656;0.45656
0.725;0.72;0.722;0.721;0.716;3.604;45.641;0.45641
0.725;0.72;0.723;0.721;0.717;3.606;45.641;0.45641
0.725;0.721;0.722;0.721;0.717;3.606;45.592;0.45592
0.726;0.721;0.723;0.721;0.717;3.608;45.548;0.45548
0.725;0.72;0.722;0.721;0.717;3.605;45.548;0.45548
0.725;0.721;0.723;0.721;0.717;3.607;45.543;0.45543
0.725;0.72;0.723;0.721;0.717;3.606;45.539;0.45539
0.726;0.721;0.723;0.721;0.717;3.608;45.529;0.45529
0.725;0.721;0.723;0.721;0.717;3.607;45.485;0.45485
0.725;0.721;0.723;0.722;0.717;3.608;45.451;0.45451
0.725;0.721;0.723;0.721;0.717;3.607;45.446;0.45446
0.726;0.721;0.723;0.722;0.717;3.609;45.436;0.45436
0.725;0.721;0.723;0.721;0.717;3.607;45.392;0.45392
0.726;0.721;0.723;0.722;0.717;3.609;45.348;0.45348
0.726;0.721;0.723;0.722;0.717;3.609;45.348;0.45348
0.726;0.721;0.723;0.721;0.717;3.608;45.353;0.45353
0.726;0.721;0.723;0.722;0.717;3.609;45.353;0.45353
0.726;0.721;0.723;0.722;0.717;3.609;45.329;0.45329
0.726;0.721;0.723;0.722;0.718;3.61;45.28;0.4528
0.726;0.721;0.723;0.721;0.717;3.608;45.25;0.4525
0.726;0.722;0.724;0.722;0.718;3.612;45.25;0.4525
0.726;0.722;0.723;0.722;0.718;3.611;45.207;0.45207
0.726;0.722;0.724;0.722;0.718;3.612;45.187;0.45187
0.726;0.722;0.724;0.722;0.718;3.612;45.153;0.45153
0.726;0.722;0.724;0.722;0.718;3.612;45.158;0.45158
0.726;0.722;0.723;0.722;0.718;3.611;45.143;0.45143
0.726;0.722;0.724;0.722;0.718;3.612;45.128;0.45128
0.726;0.722;0.724;0.722;0.718;3.612;45.104;0.45104
0.726;0.721;0.724;0.722;0.718;3.611;45.075;0.45075
0.727;0.722;0.724;0.722;0.718;3.613;45.055;0.45055
0.726;0.722;0.723;0.722;0.718;3.611;45.06;0.4506
0.727;0.722;0.724;0.722;0.718;3.613;45.055;0.45055
0.726;0.722;0.724;0.722;0.718;3.612;44.982;0.44982
0.727;0.722;0.725;0.723;0.718;3.615;44.962;0.44962
0.726;0.722;0.724;0.722;0.718;3.612;44.957;0.44957
0.727;0.722;0.724;0.723;0.719;3.615;44.948;0.44948
0.727;0.722;0.724;0.722;0.718;3.613;44.923;0.44923
0.727;0.723;0.725;0.723;0.719;3.617;44.879;0.44879
0.727;0.722;0.724;0.723;0.718;3.614;44.86;0.4486
0.727;0.723;0.724;0.723;0.719;3.616;44.86;0.4486
0.727;0.722;0.724;0.722;0.718;3.613;44.86;0.4486
0.727;0.723;0.724;0.723;0.718;3.615;44.83;0.4483
0.727;0.722;0.724;0.722;0.718;3.613;44.826;0.44826
0.727;0.723;0.724;0.723;0.719;3.616;44.791;0.44791
0.727;0.722;0.724;0.723;0.719;3.615;44.767;0.44767
0.727;0.723;0.724;0.723;0.719;3.616;44.762;0.44762
0.727;0.723;0.724;0.723;0.719;3.616;44.747;0.44747
0.727;0.723;0.724;0.723;0.719;3.616;44.703;0.44703
0.727;0.723;0.725;0.723;0.719;3.617;44.674;0.44674
