U1 (V);U2 (V);U3 (V);U4 (V);U5 (V);Ustack (V);I (A);J (A/cm2)
0.741;0.737;0.74;0.738;0.733;3.689;36.518;0.36518
0.741;0.737;0.739;0.738;0.733;3.688;36.518;0.36518
0.741;0.737;0.739;0.738;0.733;3.688;36.528;0.36528
0.741;0.737;0.74;0.738;0.733;3.689;36.498;0.36498
0.741;0.737;0.74;0.738;0.733;3.689;36.459;0.36459
0.741;0.738;0.74;0.738;0.733;3.69;36.44;0.3644
0.741;0.737;0.74;0.738;0.733;3.689;36.415;0.36415
0.741;0.738;0.74;0.738;0.733;3.69;36.43;0.3643
0.741;0.737;0.74;0.738;0.733;3.689;36.406;0.36406
0.741;0.738;0.74;0.738;0.734;3.691;36.357;0.36357
0.741;0.738;0.74;0.738;0.733;3.69;36.332;0.36332
0.742;0.738;0.741;0.739;0.734;3.694;36.323;0.36323
0.741;0.738;0.74;0.739;0.734;3.692;36.303;0.36303
0.741;0.738;0.74;0.739;0.734;3.692;36.274;0.36274
0.742;0.738;0.74;0.739;0.734;3.693;36.244;0.36244
0.742;0.738;0.741;0.739;0.734;3.694;36.22;0.3622
0.742;0.738;0.741;0.739;0.734;3.694;36.22;0.3622
0.742;0.738;0.741;0.739;0.734;3.694;36.22;0.3622
0.742;0.738;0.741;0.739;0.734;3.694;36.181;0.36181
0.742;0.738;0.74;0.738;0.734;3.692;36.166;0.36166
0.742;0.738;0.741;0.739;0.734;3.694;36.152;0.36152
0.742;0.738;0.741;0.739;0.734;3.694;36.103;0.36103
0.742;0.738;0.741;0.739;0.734;3.694;36.088;0.36088
0.742;0.738;0.741;0.739;0.734;3.694;36.069;0.36069
0.743;0.739;0.741;0.739;0.734;3.696;36.069;0.36069
0.742;0.738;0.741;0.739;0.734;3.694;36.059;0.36059
0.743;0.739;0.741;0.739;0.734;3.696;36.005;0.36005
0.743;0.739;0.741;0.739;0.734;3.696;35.966;0.35966
0.742;0.739;0.741;0.739;0.734;3.695;35.976;0.35976
0.743;0.739;0.741;0.739;0.734;3.696;35.966;0.35966
0.742;0.739;0.741;0.739;0.734;3.695;35.937;0.35937
0.743;0.739;0.741;0.739;0.734;3.696;35.917;0.35917
0.743;0.739;0.741;0.739;0.734;3.696;35.903;0.35903
0.743;0.739;0.741;0.739;0.734;3.696;35.878;0.35878
0.743;0.739;0.741;0.739;0.734;3.696;35.863;0.35863
0.743;0.739;0.742;0.739;0.734;3.697;35.795;0.35795
0.743;0.739;0.741;0.739;0.734;3.696;35.82;0.3582
0.743;0.739;0.742;0.74;0.734;3.698;35.79;0.3579
0.743;0.739;0.741;0.739;0.734;3.696;35.776;0.35776
0.743;0.74;0.742;0.74;0.735;3.7;35.761;0.35761
0.743;0.739;0.741;0.74;0.735;3.698;35.717;0.35717
0.743;0.739;0.742;0.74;0.735;3.699;35.727;0.35727
0.743;0.739;0.741;0.74;0.734;3.697;35.707;0.35707
0.743;0.739;0.741;0.74;0.735;3.698;35.678;0.35678
0.743;0.74;0.742;0.74;0.735;3.7;35.668;0.35668
0.743;0.739;0.742;0.74;0.735;3.699;35.6;0.356
0.743;0.74;0.742;0.74;0.735;3.7;35.614;0.35614
0.743;0.739;0.742;0.74;0.735;3.699;35.58;0.3558
0.744;0.74;0.742;0.74;0.735;3.701;35.575;0.35575
0.743;0.74;0.742;0.74;0.735;3.7;35.556;0.35556
0.744;0.74;0.742;0.74;0.736;3.702;35.502;0.35502
0.744;0.74;0.742;0.74;0.735;3.701;35.517;0.35517
0.744;0.74;0.742;0.74;0.735;3.701;35.483;0.35483
0.744;0.739;0.742;0.74;0.735;3.7;35.483;0.35483
0.744;0.74;0.742;0.74;0.736;3.702;35.468;0.35468
0.744;0.74;0.742;0.74;0.735;3.701;35.424;0.35424
0.744;0.74;0.742;0.74;0.736;3.702;35.4;0.354
0.744;0.74;0.742;0.74;0.736;3.702;35.4;0.354
0.744;0.74;0.743;0.741;0.736;3.704;35.356;0.35356
0.744;0.74;0.742;0.74;0.736;3.702;35.326;0.35326
0.744;0.74;0.743;0.741;0.736;3.704;35.297;0.35297
0.744;0.74;0.742;0.74;0.735;3.701;35.297;0.35297
0.744;0.74;0.743;0.741;0.736;3.704;35.282;0.35282
0.744;0.74;0.742;0.741;0.736;3.703;35.277;0.35277
0.744;0.74;0.743;0.741;0.736;3.704;35.263;0.35263
0.744;0.74;0.742;0.741;0.736;3.703;35.219;0.35219
0.745;0.74;0.743;0.741;0.736;3.705;35.214;0.35214
0.745;0.74;0.743;0.741;0.736;3.705;35.19;0.3519
0.745;0.741;0.743;0.741;0.736;3.706;35.19;0.3519
0.745;0.741;0.743;0.741;0.737;3.707;35.16;0.3516
0.745;0.741;0.742;0.741;0.736;3.705;35.102;0.35102
0.745;0.741;0.743;0.741;0.736;3.706;35.106;0.35106
0.744;0.741;0.743;0.741;0.736;3.705;35.082;0.35082
0.745;0.741;0.743;0.741;0.736;3.706;35.077;0.35077
0.745;0.741;0.743;0.741;0.736;3.706;35.058;0.35058
0.745;0.741;0.743;0.741;0.737;3.707;35.004;0.35004
0.745;0.74;0.743;0.741;0.736;3.705;35.019;0.35019
0.745;0.741;0.744;0.741;0.737;3.708;34.984;0.34984
0.745;0.741;0.743;0.741;0.736;3.706;34.989;0.34989
0.745;0.741;0.743;0.741;0.737;3.707;34.965;0.34965
0.745;0.741;0.743;0.742;0.737;3.708;34.901;0.34901
0.745;0.741;0.743;0.741;0.737;3.707;34.911;0.34911
0.745;0.741;0.743;0.742;0.737;3.708;34.892;0.34892
0.745;0.741;0.744;0.742;0.737;3.709;34.896;0.34896
0.745;0.741;0.743;0.741;0.737;3.707;34.877;0.34877
0.746;0.741;0.744;0.742;0.737;3.71;34.857;0.34857
0.745;0.741;0.743;0.741;0.737;3.707;34.813;0.34813
0.746;0.742;0.744;0.742;0.737;3.711;34.804;0.34804
0.745;0.741;0.744;0.742;0.737;3.709;34.794;0.34794
0.746;0.742;0.744;0.742;0.737;3.711;34.716;0.34716
0.745;0.741;0.744;0.742;0.737;3.709;34.711;0.34711
0.746;0.742;0.744;0.742;0.737;3.711;34.711;0.34711
0.746;0.741;0.744;0.742;0.737;3.71;34.682;0.34682
0.746;0.742;0.744;0.742;0.737;3.711;34.677;0.34677
0.746;0.742;0.744;0.742;0.737;3.711;34.603;0.34603
0.746;0.742;0.744;0.742;0.737;3.711;34.608;0.34608
0.746;0.742;0.744;0.742;0.737;3.711;34.603;0.34603
0.746;0.742;0.744;0.742;0.737;3.711;34.594;0.34594
0.746;0.742;0.744;0.742;0.738;3.712;34.574;0.34574
0.746;0.742;0.744;0.742;0.738;3.712;34.535;0.34535
0.746;0.742;0.744;0.743;0.738;3.713;34.511;0.34511
0.746;0.742;0.744;0.742;0.738;3.712;34.501;0.34501
0.746;0.742;0.745;0.743;0.738;3.714;34.481;0.34481
0.746;0.742;0.744;0.743;0.738;3.713;34.457;0.34457
0.746;0.742;0.744;0.743;0.738;3.713;34.408;0.34408
0.746;0.742;0.744;0.743;0.738;3.713;34.408;0.34408
0.746;0.742;0.745;0.743;0.738;3.714;34.403;0.34403
0.746;0.742;0.745;0.743;0.738;3.714;34.379;0.34379
0.746;0.742;0.745;0.743;0.738;3.714;34.379;0.34379
0.746;0.742;0.745;0.743;0.738;3.714;34.31;0.3431
0.746;0.742;0.745;0.743;0.738;3.714;34.31;0.3431
0.746;0.742;0.745;0.743;0.738;3.714;34.31;0.3431
0.746;0.742;0.745;0.743;0.738;3.714;34.286;0.34286
0.747;0.743;0.745;0.743;0.738;3.716;34.227;0.34227
0.746;0.743;0.745;0.743;0.738;3.715;34.213;0.34213
0.746;0.742;0.746;0.743;0.739;3.716;34.213;0.34213
0.746;0.742;0.745;0.743;0.738;3.714;34.208;0.34208
0.746;0.743;0.745;0.744;0.739;3.717;34.183;0.34183
0.746;0.743;0.745;0.743;0.739;3.716;34.149;0.34149
0.746;0.743;0.745;0.744;0.739;3.717;34.115;0.34115
0.746;0.743;0.745;0.743;0.739;3.716;34.115;0.34115
0.746;0.743;0.745;0.744;0.739;3.717;34.115;0.34115
0.746;0.743;0.746;0.744;0.739;3.718;34.091;0.34091
0.746;0.743;0.746;0.744;0.739;3.718;34.066;0.34066
0.746;0.743;0.746;0.744;0.739;3.718;34.017;0.34017
0.746;0.743;0.746;0.744;0.739;3.718;34.012;0.34012
0.746;0.743;0.746;0.744;0.739;3.718;34.022;0.34022
0.747;0.743;0.746;0.744;0.739;3.719;34.017;0.34017
0.747;0.743;0.746;0.744;0.739;3.719;33.969;0.33969
0.746;0.743;0.746;0.744;0.739;3.718;33.925;0.33925
0.747;0.743;0.746;0.744;0.739;3.719;33.92;0.3392
0.747;0.743;0.746;0.744;0.739;3.719;33.92;0.3392
0.747;0.744;0.746;0.744;0.739;3.72;33.905;0.33905
0.747;0.743;0.746;0.744;0.739;3.719;33.861;0.33861
0.747;0.744;0.747;0.744;0.74;3.722;33.832;0.33832
0.747;0.744;0.746;0.744;0.739;3.72;33.807;0.33807
0.748;0.744;0.747;0.744;0.74;3.723;33.763;0.33763
0.747;0.743;0.746;0.744;0.739;3.719;33.768;0.33768
0.748;0.744;0.747;0.744;0.74;3.723;33.744;0.33744
0.748;0.744;0.746;0.744;0.739;3.721;33.729;0.33729
0.748;0.744;0.747;0.744;0.74;3.723;33.715;0.33715
0.748;0.743;0.746;0.744;0.74;3.721;33.666;0.33666
0.748;0.744;0.747;0.744;0.74;3.723;33.656;0.33656
0.748;0.744;0.747;0.744;0.74;3.723;33.646;0.33646
0.748;0.744;0.747;0.745;0.74;3.724;33.622;0.33622
0.748;0.744;0.747;0.745;0.74;3.724;33.632;0.33632
0.748;0.744;0.747;0.745;0.74;3.724;33.622;0.33622
0.748;0.744;0.747;0.745;0.74;3.724;33.563;0.33563
0.748;0.744;0.747;0.745;0.74;3.724;33.539;0.33539
0.748;0.744;0.747;0.745;0.74;3.724;33.524;0.33524
0.748;0.744;0.747;0.745;0.74;3.724;33.524;0.33524
0.748;0.745;0.747;0.745;0.74;3.725;33.495;0.33495
0.748;0.744;0.747;0.745;0.74;3.724;33.461;0.33461
0.749;0.745;0.747;0.745;0.74;3.726;33.441;0.33441
0.748;0.745;0.747;0.745;0.74;3.725;33.431;0.33431
0.749;0.745;0.747;0.745;0.741;3.727;33.426;0.33426
0.748;0.745;0.747;0.745;0.741;3.726;33.358;0.33358
0.749;0.745;0.747;0.745;0.741;3.727;33.353;0.33353
0.749;0.745;0.747;0.745;0.74;3.726;33.338;0.33338
0.749;0.745;0.747;0.745;0.741;3.727;33.329;0.33329
0.749;0.745;0.747;0.745;0.741;3.727;33.329;0.33329
0.749;0.745;0.748;0.745;0.741;3.728;33.319;0.33319
0.749;0.745;0.748;0.745;0.741;3.728;33.251;0.33251
0.749;0.745;0.747;0.745;0.741;3.727;33.251;0.33251
0.749;0.745;0.748;0.746;0.741;3.729;33.226;0.33226
0.749;0.745;0.748;0.745;0.741;3.728;33.231;0.33231
0.749;0.745;0.748;0.745;0.741;3.728;33.168;0.33168
0.749;0.745;0.748;0.746;0.741;3.729;33.168;0.33168
0.749;0.745;0.748;0.745;0.741;3.728;33.163;0.33163
0.749;0.745;0.748;0.746;0.742;3.73;33.148;0.33148
0.749;0.745;0.748;0.746;0.742;3.73;33.099;0.33099
0.75;0.746;0.748;0.746;0.742;3.732;33.06;0.3306
0.749;0.745;0.748;0.746;0.742;3.73;33.045;0.33045
0.749;0.746;0.748;0.746;0.742;3.731;33.045;0.33045
0.749;0.745;0.748;0.746;0.742;3.73;33.05;0.3305
0.749;0.746;0.748;0.746;0.742;3.731;33.031;0.33031
0.749;0.746;0.748;0.746;0.742;3.731;32.997;0.32997
0.749;0.746;0.748;0.746;0.742;3.731;32.953;0.32953
0.75;0.746;0.748;0.746;0.742;3.732;32.943;0.32943
0.749;0.746;0.748;0.746;0.742;3.731;32.928;0.32928
0.749;0.746;0.748;0.746;0.742;3.731;32.894;0.32894
0.75;0.746;0.748;0.746;0.742;3.732;32.845;0.32845
0.75;0.746;0.749;0.746;0.742;3.733;32.86;0.3286
0.749;0.746;0.748;0.746;0.742;3.731;32.845;0.32845
0.75;0.746;0.749;0.746;0.742;3.733;32.845;0.32845
0.75;0.746;0.748;0.746;0.742;3.732;32.84;0.3284
0.75;0.746;0.749;0.747;0.743;3.735;32.762;0.32762
0.75;0.746;0.748;0.746;0.742;3.732;32.748;0.32748
0.75;0.746;0.749;0.747;0.742;3.734;32.748;0.32748
0.75;0.746;0.748;0.746;0.742;3.732;32.718;0.32718
0.75;0.747;0.749;0.747;0.743;3.736;32.704;0.32704
0.75;0.746;0.749;0.747;0.742;3.734;32.66;0.3266
0.75;0.747;0.749;0.747;0.743;3.736;32.65;0.3265
0.75;0.746;0.749;0.747;0.742;3.734;32.65;0.3265
0.75;0.747;0.749;0.747;0.743;3.736;32.65;0.3265
0.75;0.747;0.749;0.747;0.743;3.736;32.611;0.32611
0.75;0.747;0.749;0.747;0.743;3.736;32.557;0.32557
0.75;0.747;0.749;0.747;0.743;3.736;32.557;0.32557
0.75;0.747;0.749;0.747;0.743;3.736;32.547;0.32547
0.75;0.747;0.749;0.747;0.743;3.736;32.538;0.32538
0.751;0.747;0.749;0.747;0.743;3.737;32.508;0.32508
0.75;0.747;0.749;0.747;0.743;3.736;32.503;0.32503
0.75;0.747;0.75;0.748;0.743;3.738;32.459;0.32459
0.75;0.747;0.749;0.747;0.743;3.736;32.445;0.32445
0.751;0.747;0.749;0.747;0.743;3.737;32.42;0.3242
0.75;0.747;0.75;0.747;0.743;3.737;32.401;0.32401
0.751;0.747;0.75;0.748;0.743;3.739;32.357;0.32357
0.751;0.747;0.749;0.748;0.743;3.738;32.362;0.32362
0.751;0.747;0.749;0.747;0.743;3.737;32.357;0.32357
0.751;0.747;0.75;0.748;0.743;3.739;32.352;0.32352
0.751;0.747;0.75;0.748;0.744;3.74;32.328;0.32328
0.751;0.747;0.75;0.748;0.744;3.74;32.264;0.32264
0.751;0.747;0.75;0.748;0.744;3.74;32.259;0.32259
0.751;0.748;0.75;0.748;0.744;3.741;32.254;0.32254
0.751;0.747;0.75;0.748;0.744;3.74;32.225;0.32225
0.751;0.748;0.75;0.748;0.744;3.741;32.21;0.3221
0.751;0.747;0.75;0.748;0.744;3.74;32.196;0.32196
0.751;0.748;0.75;0.748;0.744;3.741;32.161;0.32161
0.751;0.748;0.75;0.748;0.744;3.741;32.122;0.32122
0.751;0.748;0.75;0.748;0.744;3.741;32.113;0.32113
0.751;0.748;0.75;0.748;0.744;3.741;32.113;0.32113
0.751;0.748;0.75;0.748;0.744;3.741;32.069;0.32069
0.751;0.748;0.75;0.748;0.744;3.741;32.054;0.32054
0.752;0.748;0.751;0.748;0.744;3.743;32.02;0.3202
0.752;0.748;0.75;0.748;0.744;3.742;32.005;0.32005
0.751;0.748;0.75;0.748;0.744;3.741;32.03;0.3203
0.752;0.749;0.751;0.749;0.744;3.745;31.976;0.31976
0.752;0.748;0.75;0.748;0.744;3.742;31.961;0.31961
0.752;0.748;0.75;0.749;0.744;3.743;31.966;0.31966
0.752;0.748;0.75;0.748;0.744;3.742;31.888;0.31888
0.752;0.749;0.751;0.749;0.745;3.746;31.873;0.31873
0.752;0.748;0.751;0.749;0.744;3.744;31.868;0.31868
0.752;0.749;0.751;0.749;0.744;3.745;31.864;0.31864
0.752;0.749;0.751;0.749;0.745;3.746;31.824;0.31824
0.752;0.749;0.751;0.749;0.745;3.746;31.824;0.31824
0.752;0.749;0.751;0.749;0.745;3.746;31.8;0.318
0.752;0.749;0.751;0.749;0.745;3.746;31.771;0.31771
0.752;0.749;0.751;0.749;0.745;3.746;31.771;0.31771
0.752;0.749;0.751;0.749;0.745;3.746;31.746;0.31746
0.752;0.749;0.751;0.749;0.745;3.746;31.712;0.31712
0.753;0.749;0.751;0.749;0.745;3.747;31.688;0.31688
0.753;0.749;0.752;0.749;0.745;3.748;31.668;0.31668
0.753;0.749;0.751;0.749;0.745;3.747;31.668;0.31668
0.753;0.749;0.752;0.749;0.745;3.748;31.639;0.31639
0.752;0.749;0.751;0.749;0.745;3.746;31.639;0.31639
0.753;0.749;0.752;0.749;0.745;3.748;31.619;0.31619
0.753;0.749;0.752;0.75;0.745;3.749;31.59;0.3159
0.753;0.75;0.752;0.749;0.745;3.749;31.585;0.31585
0.753;0.75;0.752;0.75;0.745;3.75;31.551;0.31551
0.753;0.749;0.752;0.749;0.745;3.748;31.561;0.31561
0.753;0.75;0.752;0.75;0.745;3.75;31.57;0.3157
0.753;0.749;0.752;0.749;0.745;3.748;31.546;0.31546
0.753;0.75;0.752;0.75;0.746;3.751;31.492;0.31492
0.753;0.75;0.752;0.75;0.745;3.75;31.468;0.31468
0.753;0.75;0.752;0.75;0.746;3.751;31.468;0.31468
0.753;0.75;0.752;0.75;0.745;3.75;31.468;0.31468
0.753;0.75;0.752;0.75;0.746;3.751;31.39;0.3139
0.753;0.75;0.752;0.75;0.746;3.751;31.395;0.31395
0.754;0.75;0.752;0.75;0.746;3.752;31.375;0.31375
0.753;0.75;0.752;0.75;0.746;3.751;31.356;0.31356
0.754;0.75;0.752;0.75;0.746;3.752;31.302;0.31302
0.753;0.75;0.752;0.75;0.746;3.751;31.287;0.31287
0.754;0.75;0.752;0.75;0.746;3.752;31.282;0.31282
0.754;0.75;0.753;0.75;0.747;3.754;31.273;0.31273
0.754;0.75;0.752;0.75;0.746;3.752;31.253;0.31253
0.754;0.75;0.753;0.75;0.747;3.754;31.234;0.31234
0.754;0.75;0.752;0.751;0.746;3.753;31.199;0.31199
0.754;0.75;0.753;0.75;0.747;3.754;31.204;0.31204
0.754;0.75;0.753;0.751;0.746;3.754;31.185;0.31185
0.754;0.751;0.753;0.751;0.747;3.756;31.141;0.31141
0.754;0.751;0.753;0.751;0.747;3.756;31.111;0.31111
0.754;0.751;0.753;0.751;0.747;3.756;31.097;0.31097
0.754;0.75;0.753;0.751;0.747;3.755;31.092;0.31092
0.754;0.751;0.753;0.751;0.747;3.756;31.072;0.31072
0.754;0.751;0.753;0.751;0.747;3.756;31.067;0.31067
0.754;0.751;0.753;0.751;0.747;3.756;31.014;0.31014
0.754;0.751;0.753;0.751;0.747;3.756;31.004;0.31004
0.754;0.751;0.753;0.751;0.747;3.756;30.994;0.30994
0.754;0.751;0.753;0.751;0.747;3.756;30.984;0.30984
0.754;0.751;0.753;0.751;0.747;3.756;30.96;0.3096
0.754;0.751;0.753;0.752;0.747;3.757;30.931;0.30931
0.754;0.751;0.753;0.751;0.747;3.756;30.892;0.30892
0.755;0.751;0.754;0.752;0.748;3.76;30.867;0.30867
0.754;0.751;0.753;0.752;0.747;3.757;30.853;0.30853
0.755;0.751;0.753;0.752;0.748;3.759;30.867;0.30867
0.754;0.751;0.753;0.751;0.747;3.756;30.828;0.30828
0.755;0.751;0.754;0.752;0.748;3.76;30.799;0.30799
0.755;0.751;0.753;0.752;0.747;3.758;30.784;0.30784
0.755;0.752;0.754;0.752;0.748;3.761;30.76;0.3076
0.754;0.751;0.754;0.752;0.748;3.759;30.74;0.3074
0.755;0.752;0.754;0.752;0.748;3.761;30.701;0.30701
0.755;0.751;0.754;0.752;0.748;3.76;30.696;0.30696
0.755;0.752;0.754;0.752;0.748;3.761;30.696;0.30696
0.755;0.751;0.754;0.752;0.748;3.76;30.691;0.30691
0.755;0.752;0.754;0.753;0.748;3.762;30.643;0.30643
0.755;0.752;0.754;0.753;0.748;3.762;30.608;0.30608
0.755;0.752;0.754;0.753;0.748;3.762;30.599;0.30599
0.755;0.752;0.754;0.753;0.748;3.762;30.569;0.30569
0.755;0.752;0.754;0.753;0.748;3.762;30.55;0.3055
0.755;0.752;0.754;0.753;0.748;3.762;30.56;0.3056
0.755;0.752;0.754;0.753;0.748;3.762;30.535;0.30535
0.755;0.752;0.755;0.753;0.749;3.764;30.506;0.30506
0.755;0.752;0.754;0.753;0.749;3.763;30.481;0.30481
0.755;0.752;0.755;0.753;0.749;3.764;30.476;0.30476
0.755;0.752;0.754;0.753;0.748;3.762;30.467;0.30467
0.756;0.752;0.755;0.753;0.749;3.765;30.433;0.30433
0.756;0.752;0.754;0.753;0.749;3.764;30.393;0.30393
0.756;0.752;0.755;0.753;0.749;3.765;30.359;0.30359
0.756;0.752;0.754;0.753;0.749;3.764;30.345;0.30345
0.756;0.752;0.755;0.753;0.749;3.765;30.35;0.3035
0.756;0.753;0.755;0.753;0.749;3.766;30.306;0.30306
0.755;0.752;0.754;0.753;0.749;3.763;30.31;0.3031
0.756;0.753;0.755;0.753;0.749;3.766;30.296;0.30296
0.756;0.753;0.755;0.753;0.749;3.766;30.262;0.30262
0.756;0.753;0.755;0.753;0.749;3.766;30.266;0.30266
0.756;0.753;0.755;0.753;0.749;3.766;30.213;0.30213
0.756;0.753;0.755;0.753;0.749;3.766;30.208;0.30208
0.756;0.753;0.755;0.753;0.749;3.766;30.183;0.30183
0.756;0.753;0.755;0.753;0.749;3.766;30.159;0.30159
0.756;0.753;0.755;0.754;0.749;3.767;30.149;0.30149
0.756;0.753;0.755;0.754;0.749;3.767;30.125;0.30125
0.756;0.753;0.755;0.754;0.749;3.767;30.1;0.301
0.756;0.753;0.755;0.754;0.75;3.768;30.056;0.30056
0.757;0.753;0.755;0.754;0.75;3.769;30.061;0.30061
0.757;0.753;0.755;0.754;0.749;3.768;30.056;0.30056
0.757;0.753;0.756;0.754;0.75;3.77;30.008;0.30008
0.756;0.753;0.755;0.754;0.75;3.768;30.008;0.30008
0.757;0.754;0.756;0.754;0.75;3.771;29.959;0.29959
0.757;0.753;0.755;0.754;0.75;3.769;29.939;0.29939
0.757;0.754;0.756;0.754;0.75;3.771;29.925;0.29925
0.757;0.754;0.756;0.754;0.75;3.771;29.915;0.29915
0.757;0.753;0.756;0.754;0.75;3.77;29.876;0.29876
0.757;0.754;0.756;0.754;0.75;3.771;29.832;0.29832
0.757;0.753;0.755;0.754;0.75;3.769;29.861;0.29861
0.757;0.754;0.756;0.754;0.75;3.771;29.832;0.29832
0.757;0.754;0.756;0.754;0.75;3.771;29.807;0.29807
0.757;0.754;0.756;0.754;0.75;3.771;29.807;0.29807
0.757;0.754;0.756;0.754;0.75;3.771;29.734;0.29734
0.757;0.754;0.756;0.755;0.75;3.772;29.739;0.29739
0.757;0.754;0.756;0.754;0.75;3.771;29.729;0.29729
0.757;0.754;0.756;0.754;0.75;3.771;29.719;0.29719
0.757;0.754;0.756;0.755;0.75;3.772;29.695;0.29695
0.757;0.754;0.756;0.755;0.75;3.772;29.656;0.29656
0.757;0.754;0.756;0.755;0.75;3.772;29.622;0.29622
0.757;0.754;0.756;0.755;0.75;3.772;29.641;0.29641
0.757;0.754;0.756;0.755;0.75;3.772;29.627;0.29627
0.758;0.755;0.757;0.755;0.75;3.775;29.588;0.29588
0.758;0.754;0.756;0.755;0.75;3.773;29.539;0.29539
0.758;0.755;0.757;0.755;0.751;3.776;29.539;0.29539
0.757;0.754;0.757;0.755;0.751;3.774;29.534;0.29534
0.757;0.754;0.757;0.755;0.751;3.774;29.534;0.29534
0.757;0.755;0.757;0.755;0.751;3.775;29.514;0.29514
0.757;0.755;0.757;0.755;0.751;3.775;29.436;0.29436
0.757;0.755;0.757;0.755;0.751;3.775;29.431;0.29431
0.757;0.755;0.757;0.755;0.751;3.775;29.436;0.29436
0.758;0.755;0.757;0.755;0.751;3.776;29.436;0.29436
0.757;0.755;0.757;0.755;0.751;3.775;29.402;0.29402
0.758;0.755;0.757;0.755;0.751;3.776;29.334;0.29334
0.758;0.755;0.757;0.755;0.751;3.776;29.348;0.29348
0.758;0.755;0.758;0.756;0.751;3.778;29.314;0.29314
0.758;0.755;0.757;0.755;0.751;3.776;29.319;0.29319
0.759;0.755;0.757;0.756;0.751;3.778;29.28;0.2928
0.759;0.755;0.757;0.756;0.751;3.778;29.236;0.29236
0.759;0.755;0.758;0.756;0.751;3.779;29.241;0.29241
0.759;0.755;0.758;0.756;0.752;3.78;29.231;0.29231
0.759;0.755;0.757;0.756;0.752;3.779;29.207;0.29207
0.759;0.755;0.758;0.756;0.752;3.78;29.216;0.29216
0.759;0.755;0.757;0.756;0.752;3.779;29.148;0.29148
0.759;0.756;0.758;0.756;0.752;3.781;29.143;0.29143
0.759;0.756;0.758;0.756;0.752;3.781;29.133;0.29133
0.759;0.755;0.758;0.756;0.752;3.78;29.124;0.29124
0.759;0.756;0.758;0.756;0.752;3.781;29.085;0.29085
0.759;0.756;0.758;0.756;0.752;3.781;29.05;0.2905
0.759;0.756;0.758;0.756;0.752;3.781;29.05;0.2905
0.759;0.756;0.758;0.756;0.752;3.781;29.031;0.29031
0.759;0.756;0.758;0.756;0.753;3.782;29.016;0.29016
0.759;0.756;0.758;0.756;0.752;3.781;28.992;0.28992
0.759;0.756;0.758;0.756;0.752;3.781;28.943;0.28943
0.759;0.756;0.758;0.756;0.752;3.781;28.943;0.28943
0.76;0.756;0.758;0.756;0.753;3.783;28.919;0.28919
0.759;0.756;0.758;0.756;0.753;3.782;28.919;0.28919
0.76;0.756;0.758;0.757;0.753;3.784;28.909;0.28909
0.759;0.756;0.758;0.757;0.752;3.782;28.86;0.2886
0.76;0.756;0.759;0.757;0.753;3.785;28.84;0.2884
0.76;0.756;0.758;0.757;0.753;3.784;28.811;0.28811
0.76;0.756;0.759;0.757;0.753;3.785;28.821;0.28821
0.76;0.756;0.759;0.757;0.753;3.785;28.811;0.28811
0.76;0.756;0.759;0.757;0.753;3.785;28.748;0.28748
0.76;0.757;0.759;0.757;0.753;3.786;28.748;0.28748
0.76;0.757;0.759;0.757;0.753;3.786;28.728;0.28728
0.76;0.757;0.759;0.757;0.753;3.786;28.708;0.28708
0.76;0.756;0.759;0.757;0.753;3.785;28.699;0.28699
0.76;0.757;0.759;0.757;0.753;3.786;28.66;0.2866
0.76;0.757;0.759;0.757;0.753;3.786;28.64;0.2864
0.76;0.757;0.759;0.757;0.753;3.786;28.625;0.28625
0.76;0.757;0.759;0.757;0.753;3.786;28.591;0.28591
0.76;0.757;0.759;0.757;0.753;3.786;28.616;0.28616
0.76;0.757;0.759;0.758;0.754;3.788;28.562;0.28562
0.76;0.757;0.759;0.758;0.753;3.787;28.542;0.28542
0.76;0.757;0.76;0.758;0.754;3.789;28.513;0.28513
0.76;0.757;0.759;0.758;0.754;3.788;28.523;0.28523
0.76;0.757;0.759;0.758;0.754;3.788;28.528;0.28528
0.76;0.757;0.759;0.758;0.754;3.788;28.489;0.28489
0.76;0.757;0.759;0.758;0.754;3.788;28.45;0.2845
0.76;0.758;0.76;0.758;0.754;3.79;28.44;0.2844
0.76;0.757;0.759;0.758;0.754;3.788;28.406;0.28406
0.761;0.758;0.76;0.758;0.754;3.791;28.386;0.28386
0.76;0.757;0.759;0.758;0.754;3.788;28.352;0.28352
0.761;0.758;0.76;0.758;0.754;3.791;28.352;0.28352
0.76;0.757;0.759;0.758;0.754;3.788;28.332;0.28332
0.761;0.758;0.76;0.759;0.754;3.792;28.318;0.28318
0.761;0.758;0.76;0.758;0.754;3.791;28.269;0.28269
0.761;0.758;0.76;0.758;0.754;3.791;28.254;0.28254
0.761;0.758;0.76;0.759;0.754;3.792;28.249;0.28249
0.761;0.758;0.76;0.758;0.754;3.791;28.196;0.28196
0.761;0.758;0.76;0.759;0.754;3.792;28.186;0.28186
0.761;0.758;0.76;0.758;0.754;3.791;28.157;0.28157
0.761;0.758;0.76;0.758;0.755;3.792;28.152;0.28152
0.761;0.758;0.76;0.758;0.754;3.791;28.157;0.28157
0.762;0.758;0.76;0.759;0.755;3.794;28.137;0.28137
0.761;0.758;0.76;0.758;0.754;3.791;28.093;0.28093
0.762;0.758;0.76;0.759;0.755;3.794;28.069;0.28069
